,date,num_applications,year,day_of_week,month,week,num_applications_year,weighted_num_applications
1717,2014-04-28,222,2014,Monday,4,18,17543,0.012654620076383743
1718,2014-04-29,123,2014,Tuesday,4,18,17543,0.007011343555834236
1719,2014-04-30,55,2014,Wednesday,4,18,17543,0.003135153622527504
1720,2014-05-01,92,2014,Thursday,5,18,17543,0.005244256968591461
1721,2014-05-02,51,2014,Friday,5,18,17543,0.002907142449980049
1722,2014-05-03,86,2014,Saturday,5,18,17543,0.004902240209770279
1723,2014-05-05,111,2014,Monday,5,19,17543,0.006327310038191872
1724,2014-05-06,48,2014,Tuesday,5,19,17543,0.0027361340705694577
1725,2014-05-07,64,2014,Wednesday,5,19,17543,0.0036481787607592774
1726,2014-05-08,50,2014,Thursday,5,19,17543,0.002850139656843185
1727,2014-05-09,73,2014,Friday,5,19,17543,0.0041612038989910505
1728,2014-05-11,23,2014,Sunday,5,19,17543,0.0013110642421478652
1729,2014-05-12,83,2014,Monday,5,20,17543,0.004731231830359688
1730,2014-05-13,25,2014,Tuesday,5,20,17543,0.0014250698284215926
1731,2014-05-14,88,2014,Wednesday,5,20,17543,0.005016245796044006
1732,2014-05-15,97,2014,Thursday,5,20,17543,0.005529270934275779
1733,2014-05-16,59,2014,Friday,5,20,17543,0.0033631647950749586
1734,2014-05-17,83,2014,Saturday,5,20,17543,0.004731231830359688
1735,2014-05-19,137,2014,Monday,5,21,17543,0.007809382659750327
1736,2014-05-21,141,2014,Wednesday,5,21,17543,0.008037393832297783
1737,2014-05-22,104,2014,Thursday,5,21,17543,0.005928290486233825
1738,2014-05-23,138,2014,Friday,5,21,17543,0.007866385452887191
1739,2014-05-24,106,2014,Saturday,5,21,17543,0.006042296072507553
1740,2014-05-25,43,2014,Sunday,5,21,17543,0.0024511201048851394
1741,2014-05-26,164,2014,Monday,5,22,17543,0.009348458074445648
1742,2014-05-27,165,2014,Tuesday,5,22,17543,0.009405460867582512
1743,2014-05-29,120,2014,Thursday,5,22,17543,0.006840335176423645
1744,2014-05-30,89,2014,Friday,5,22,17543,0.00507324858918087
1745,2014-05-31,113,2014,Saturday,5,22,17543,0.0064413156244655986
1746,2014-06-02,187,2014,Monday,6,23,17543,0.010659522316593513
1747,2014-06-03,113,2014,Tuesday,6,23,17543,0.0064413156244655986
1748,2014-06-04,113,2014,Wednesday,6,23,17543,0.0064413156244655986
1749,2014-06-05,85,2014,Thursday,6,23,17543,0.004845237416633415
1750,2014-06-06,25,2014,Friday,6,23,17543,0.0014250698284215926
1751,2014-06-07,101,2014,Saturday,6,23,17543,0.005757282106823234
1752,2014-06-08,22,2014,Sunday,6,23,17543,0.0012540614490110014
1753,2014-06-09,125,2014,Monday,6,24,17543,0.007125349142107963
1754,2014-06-10,35,2014,Tuesday,6,24,17543,0.00199509775979023
1755,2014-06-11,121,2014,Wednesday,6,24,17543,0.006897337969560508
1756,2014-06-12,121,2014,Thursday,6,24,17543,0.006897337969560508
1757,2014-06-13,118,2014,Friday,6,24,17543,0.006726329590149917
1758,2014-06-14,123,2014,Saturday,6,24,17543,0.007011343555834236
1759,2014-06-15,102,2014,Sunday,6,24,17543,0.005814284899960098
1760,2014-06-16,121,2014,Monday,6,25,17543,0.006897337969560508
1761,2014-06-17,95,2014,Tuesday,6,25,17543,0.005415265348002052
1762,2014-06-18,100,2014,Wednesday,6,25,17543,0.00570027931368637
1763,2014-06-19,79,2014,Thursday,6,25,17543,0.004503220657812233
1764,2014-06-20,12,2014,Friday,6,25,17543,0.0006840335176423644
1765,2014-06-22,92,2014,Sunday,6,25,17543,0.005244256968591461
1766,2014-06-24,126,2014,Tuesday,6,26,17543,0.007182351935244827
1767,2014-06-25,82,2014,Wednesday,6,26,17543,0.004674229037222824
1768,2014-06-26,70,2014,Thursday,6,26,17543,0.00399019551958046
1769,2014-06-27,72,2014,Friday,6,26,17543,0.0041042011058541866
1770,2014-06-28,7,2014,Saturday,6,26,17543,0.00039901955195804597
1771,2014-06-29,67,2014,Sunday,6,26,17543,0.0038191871401698683
1772,2014-06-30,12,2014,Monday,6,27,17543,0.0006840335176423644
1773,2014-07-02,11,2014,Wednesday,7,27,17543,0.0006270307245055007
1774,2014-07-03,86,2014,Thursday,7,27,17543,0.004902240209770279
1775,2014-07-04,66,2014,Friday,7,27,17543,0.0037621843470330048
1776,2014-07-05,48,2014,Saturday,7,27,17543,0.0027361340705694577
1777,2014-07-06,12,2014,Sunday,7,27,17543,0.0006840335176423644
1778,2014-07-08,93,2014,Tuesday,7,28,17543,0.0053012597617283245
1779,2014-07-09,70,2014,Wednesday,7,28,17543,0.00399019551958046
1780,2014-07-10,71,2014,Thursday,7,28,17543,0.0040471983127173235
1781,2014-07-11,63,2014,Friday,7,28,17543,0.0035911759676224135
1782,2014-07-12,74,2014,Saturday,7,28,17543,0.004218206692127914
1783,2014-07-14,76,2014,Monday,7,29,17543,0.004332212278401641
1784,2014-07-15,60,2014,Tuesday,7,29,17543,0.0034201675882118226
1785,2014-07-16,77,2014,Wednesday,7,29,17543,0.004389215071538505
1786,2014-07-17,55,2014,Thursday,7,29,17543,0.003135153622527504
1787,2014-07-18,73,2014,Friday,7,29,17543,0.0041612038989910505
1788,2014-07-19,83,2014,Saturday,7,29,17543,0.004731231830359688
1789,2014-07-20,4,2014,Sunday,7,29,17543,0.00022801117254745484
1790,2014-07-21,84,2014,Monday,7,30,17543,0.004788234623496551
1791,2014-07-22,70,2014,Tuesday,7,30,17543,0.00399019551958046
1792,2014-07-23,45,2014,Wednesday,7,30,17543,0.002565125691158867
1793,2014-07-24,62,2014,Thursday,7,30,17543,0.00353417317448555
1794,2014-07-25,42,2014,Friday,7,30,17543,0.0023941173117482755
1795,2014-07-26,8,2014,Saturday,7,30,17543,0.00045602234509490967
1796,2014-07-27,38,2014,Sunday,7,30,17543,0.0021661061392008207
1797,2014-07-28,50,2014,Monday,7,31,17543,0.002850139656843185
1798,2014-07-30,52,2014,Wednesday,7,31,17543,0.0029641452431169125
1799,2014-07-31,29,2014,Thursday,7,31,17543,0.0016530810009690476
1800,2014-08-01,79,2014,Friday,8,31,17543,0.004503220657812233
1801,2014-08-02,74,2014,Saturday,8,31,17543,0.004218206692127914
1802,2014-08-03,59,2014,Sunday,8,31,17543,0.0033631647950749586
1803,2014-08-04,14,2014,Monday,8,32,17543,0.0007980391039160919
1804,2014-08-05,59,2014,Tuesday,8,32,17543,0.0033631647950749586
1805,2014-08-06,60,2014,Wednesday,8,32,17543,0.0034201675882118226
1806,2014-08-07,17,2014,Thursday,8,32,17543,0.000969047483326683
1807,2014-08-08,36,2014,Friday,8,32,17543,0.0020521005529270933
1808,2014-08-09,46,2014,Saturday,8,32,17543,0.0026221284842957303
1809,2014-08-10,45,2014,Sunday,8,32,17543,0.002565125691158867
1810,2014-08-11,39,2014,Monday,8,33,17543,0.0022231089323376846
1811,2014-08-12,32,2014,Tuesday,8,33,17543,0.0018240893803796387
1812,2014-08-13,21,2014,Wednesday,8,33,17543,0.0011970586558741377
1813,2014-08-14,18,2014,Thursday,8,33,17543,0.0010260502764635466
1814,2014-08-15,23,2014,Friday,8,33,17543,0.0013110642421478652
1815,2014-08-16,10,2014,Saturday,8,33,17543,0.000570027931368637
1816,2014-08-17,25,2014,Sunday,8,33,17543,0.0014250698284215926
1817,2014-08-18,37,2014,Monday,8,34,17543,0.002109103346063957
1818,2014-08-19,14,2014,Tuesday,8,34,17543,0.0007980391039160919
1819,2014-08-20,40,2014,Wednesday,8,34,17543,0.002280111725474548
1820,2014-08-21,27,2014,Thursday,8,34,17543,0.0015390754146953202
1821,2014-08-22,55,2014,Friday,8,34,17543,0.003135153622527504
1822,2014-08-23,38,2014,Saturday,8,34,17543,0.0021661061392008207
1823,2014-08-24,39,2014,Sunday,8,34,17543,0.0022231089323376846
1824,2014-08-25,33,2014,Monday,8,35,17543,0.0018810921735165024
1825,2014-08-26,29,2014,Tuesday,8,35,17543,0.0016530810009690476
1826,2014-08-27,17,2014,Wednesday,8,35,17543,0.000969047483326683
1827,2014-08-28,51,2014,Thursday,8,35,17543,0.002907142449980049
1828,2014-08-29,16,2014,Friday,8,35,17543,0.0009120446901898193
1829,2014-08-30,68,2014,Saturday,8,35,17543,0.003876189933306732
1830,2014-08-31,40,2014,Sunday,8,35,17543,0.002280111725474548
1831,2014-09-01,114,2014,Monday,9,36,17543,0.0064983184176024625
1832,2014-09-02,68,2014,Tuesday,9,36,17543,0.003876189933306732
1833,2014-09-03,71,2014,Wednesday,9,36,17543,0.0040471983127173235
1834,2014-09-04,51,2014,Thursday,9,36,17543,0.002907142449980049
1835,2014-09-05,64,2014,Friday,9,36,17543,0.0036481787607592774
1836,2014-09-06,37,2014,Saturday,9,36,17543,0.002109103346063957
1837,2014-09-07,93,2014,Sunday,9,36,17543,0.0053012597617283245
1838,2014-09-09,121,2014,Tuesday,9,37,17543,0.006897337969560508
1839,2014-09-10,130,2014,Wednesday,9,37,17543,0.007410363107792282
1840,2014-09-11,129,2014,Thursday,9,37,17543,0.007353360314655418
1841,2014-09-13,144,2014,Saturday,9,37,17543,0.008208402211708373
1842,2014-09-17,338,2014,Wednesday,9,38,17543,0.019266944080259932
1843,2014-09-18,271,2014,Thursday,9,38,17543,0.015447756940090065
1844,2014-09-19,232,2014,Friday,9,38,17543,0.01322464800775238
1845,2014-09-20,204,2014,Saturday,9,38,17543,0.011628569799920196
1846,2014-09-23,234,2014,Tuesday,9,39,17543,0.013338653594026107
1847,2014-09-24,149,2014,Wednesday,9,39,17543,0.008493416177392693
1848,2014-09-25,176,2014,Thursday,9,39,17543,0.010032491592088012
1849,2014-09-26,133,2014,Friday,9,39,17543,0.007581371487202873
1850,2014-09-27,159,2014,Saturday,9,39,17543,0.00906344410876133
1851,2014-09-29,177,2014,Monday,9,40,17543,0.010089494385224876
1852,2014-09-30,168,2014,Tuesday,9,40,17543,0.009576469246993102
1853,2014-10-01,219,2014,Wednesday,10,40,17543,0.012483611696973151
1854,2014-10-02,152,2014,Thursday,10,40,17543,0.008664424556803283
1855,2014-10-03,154,2014,Friday,10,40,17543,0.00877843014307701
1856,2014-10-04,112,2014,Saturday,10,40,17543,0.0063843128313287355
1857,2014-10-05,130,2014,Sunday,10,40,17543,0.007410363107792282
1858,2014-10-06,139,2014,Monday,10,41,17543,0.007923388246024055
1859,2014-10-07,151,2014,Tuesday,10,41,17543,0.008607421763666419
1860,2014-10-08,100,2014,Wednesday,10,41,17543,0.00570027931368637
1861,2014-10-09,94,2014,Thursday,10,41,17543,0.0053582625548651884
1862,2014-10-10,77,2014,Friday,10,41,17543,0.004389215071538505
1863,2014-10-11,58,2014,Saturday,10,41,17543,0.003306162001938095
1864,2014-10-12,59,2014,Sunday,10,41,17543,0.0033631647950749586
1865,2014-10-13,102,2014,Monday,10,42,17543,0.005814284899960098
1866,2014-10-14,82,2014,Tuesday,10,42,17543,0.004674229037222824
1867,2014-10-15,86,2014,Wednesday,10,42,17543,0.004902240209770279
1868,2014-10-16,55,2014,Thursday,10,42,17543,0.003135153622527504
1869,2014-10-17,58,2014,Friday,10,42,17543,0.003306162001938095
1870,2014-10-18,32,2014,Saturday,10,42,17543,0.0018240893803796387
1871,2014-10-19,52,2014,Sunday,10,42,17543,0.0029641452431169125
1872,2014-10-20,45,2014,Monday,10,43,17543,0.002565125691158867
1873,2014-10-21,49,2014,Tuesday,10,43,17543,0.0027931368637063216
1874,2014-10-23,33,2014,Thursday,10,43,17543,0.0018810921735165024
1875,2014-10-24,22,2014,Friday,10,43,17543,0.0012540614490110014
1876,2014-10-25,30,2014,Saturday,10,43,17543,0.0017100837941059113
1877,2014-10-26,31,2014,Sunday,10,43,17543,0.001767086587242775
1878,2014-10-27,47,2014,Monday,10,44,17543,0.0026791312774325942
1879,2014-10-28,25,2014,Tuesday,10,44,17543,0.0014250698284215926
1880,2014-10-29,27,2014,Wednesday,10,44,17543,0.0015390754146953202
1881,2014-10-30,25,2014,Thursday,10,44,17543,0.0014250698284215926
1882,2014-10-31,27,2014,Friday,10,44,17543,0.0015390754146953202
1883,2014-11-01,45,2014,Saturday,11,44,17543,0.002565125691158867
1884,2014-11-02,50,2014,Sunday,11,44,17543,0.002850139656843185
1885,2014-11-03,51,2014,Monday,11,45,17543,0.002907142449980049
1886,2014-11-04,37,2014,Tuesday,11,45,17543,0.002109103346063957
1887,2014-11-05,37,2014,Wednesday,11,45,17543,0.002109103346063957
1888,2014-11-06,12,2014,Thursday,11,45,17543,0.0006840335176423644
1889,2014-11-07,13,2014,Friday,11,45,17543,0.0007410363107792281
1890,2014-11-08,18,2014,Saturday,11,45,17543,0.0010260502764635466
1891,2014-11-09,20,2014,Sunday,11,45,17543,0.001140055862737274
1892,2014-11-10,17,2014,Monday,11,46,17543,0.000969047483326683
1893,2014-11-11,17,2014,Tuesday,11,46,17543,0.000969047483326683
1894,2014-11-12,16,2014,Wednesday,11,46,17543,0.0009120446901898193
1895,2014-11-13,8,2014,Thursday,11,46,17543,0.00045602234509490967
1896,2014-11-14,7,2014,Friday,11,46,17543,0.00039901955195804597
1897,2014-11-15,6,2014,Saturday,11,46,17543,0.0003420167588211822
1898,2014-11-16,6,2014,Sunday,11,46,17543,0.0003420167588211822
1899,2014-11-17,5,2014,Monday,11,47,17543,0.0002850139656843185
1900,2014-11-18,4,2014,Tuesday,11,47,17543,0.00022801117254745484
1901,2014-11-19,4,2014,Wednesday,11,47,17543,0.00022801117254745484
1902,2014-11-20,4,2014,Thursday,11,47,17543,0.00022801117254745484
1903,2014-11-21,3,2014,Friday,11,47,17543,0.0001710083794105911
1904,2014-11-22,6,2014,Saturday,11,47,17543,0.0003420167588211822
1905,2014-11-23,4,2014,Sunday,11,47,17543,0.00022801117254745484
1906,2014-11-24,2,2014,Monday,11,48,17543,0.00011400558627372742
1907,2014-11-25,1,2014,Tuesday,11,48,17543,5.700279313686371e-05
1908,2014-11-26,3,2014,Wednesday,11,48,17543,0.0001710083794105911
1909,2014-11-27,3,2014,Thursday,11,48,17543,0.0001710083794105911
1910,2014-11-28,3,2014,Friday,11,48,17543,0.0001710083794105911
1911,2014-11-29,4,2014,Saturday,11,48,17543,0.00022801117254745484
1912,2014-11-30,2,2014,Sunday,11,48,17543,0.00011400558627372742
1913,2014-12-01,2,2014,Monday,12,49,17543,0.00011400558627372742
1914,2014-12-08,1,2014,Monday,12,50,17543,5.700279313686371e-05
1915,2014-12-10,2,2014,Wednesday,12,50,17543,0.00011400558627372742
1916,2014-12-11,1,2014,Thursday,12,50,17543,5.700279313686371e-05
1917,2014-12-12,1,2014,Friday,12,50,17543,5.700279313686371e-05
1918,2014-12-13,7,2014,Saturday,12,50,17543,0.00039901955195804597
1919,2014-12-14,10,2014,Sunday,12,50,17543,0.000570027931368637
1920,2014-12-15,11,2014,Monday,12,51,17543,0.0006270307245055007
1921,2014-12-16,11,2014,Tuesday,12,51,17543,0.0006270307245055007
1922,2014-12-17,8,2014,Wednesday,12,51,17543,0.00045602234509490967
1923,2014-12-18,2,2014,Thursday,12,51,17543,0.00011400558627372742
1924,2014-12-19,2,2014,Friday,12,51,17543,0.00011400558627372742
1925,2014-12-20,4,2014,Saturday,12,51,17543,0.00022801117254745484
1926,2014-12-21,5,2014,Sunday,12,51,17543,0.0002850139656843185
1927,2014-12-22,7,2014,Monday,12,52,17543,0.00039901955195804597
1928,2014-12-23,6,2014,Tuesday,12,52,17543,0.0003420167588211822
1929,2014-12-24,4,2014,Wednesday,12,52,17543,0.00022801117254745484
1930,2014-12-25,2,2014,Thursday,12,52,17543,0.00011400558627372742
1931,2014-12-26,2,2014,Friday,12,52,17543,0.00011400558627372742
1932,2014-12-27,4,2014,Saturday,12,52,17543,0.00022801117254745484
1933,2014-12-28,2,2014,Sunday,12,52,17543,0.00011400558627372742
1934,2014-12-30,1,2014,Tuesday,12,1,17543,5.700279313686371e-05
1935,2015-01-01,7,2015,Thursday,1,1,20553,0.0003405828832773804
1936,2015-01-02,7,2015,Friday,1,1,20553,0.0003405828832773804
1937,2015-01-03,8,2015,Saturday,1,1,20553,0.00038923758088843475
1938,2015-01-04,8,2015,Sunday,1,1,20553,0.00038923758088843475
1939,2015-01-05,11,2015,Monday,1,2,20553,0.0005352016737215978
1940,2015-01-06,3,2015,Tuesday,1,2,20553,0.00014596409283316303
1941,2015-01-07,3,2015,Wednesday,1,2,20553,0.00014596409283316303
1942,2015-01-08,1,2015,Thursday,1,2,20553,4.8654697611054344e-05
1943,2015-01-09,1,2015,Friday,1,2,20553,4.8654697611054344e-05
1944,2015-01-10,1,2015,Saturday,1,2,20553,4.8654697611054344e-05
1945,2015-01-12,2,2015,Monday,1,3,20553,9.730939522210869e-05
1946,2015-01-13,2,2015,Tuesday,1,3,20553,9.730939522210869e-05
1947,2015-01-14,4,2015,Wednesday,1,3,20553,0.00019461879044421738
1948,2015-01-15,8,2015,Thursday,1,3,20553,0.00038923758088843475
1949,2015-01-16,4,2015,Friday,1,3,20553,0.00019461879044421738
1950,2015-01-17,5,2015,Saturday,1,3,20553,0.00024327348805527175
1951,2015-01-18,3,2015,Sunday,1,3,20553,0.00014596409283316303
1952,2015-01-19,2,2015,Monday,1,4,20553,9.730939522210869e-05
1953,2015-01-20,1,2015,Tuesday,1,4,20553,4.8654697611054344e-05
1954,2015-01-21,2,2015,Wednesday,1,4,20553,9.730939522210869e-05
1955,2015-01-22,4,2015,Thursday,1,4,20553,0.00019461879044421738
1956,2015-01-23,3,2015,Friday,1,4,20553,0.00014596409283316303
1957,2015-01-24,1,2015,Saturday,1,4,20553,4.8654697611054344e-05
1958,2015-01-25,3,2015,Sunday,1,4,20553,0.00014596409283316303
1959,2015-01-26,3,2015,Monday,1,5,20553,0.00014596409283316303
1960,2015-01-27,2,2015,Tuesday,1,5,20553,9.730939522210869e-05
1961,2015-01-28,2,2015,Wednesday,1,5,20553,9.730939522210869e-05
1962,2015-01-29,3,2015,Thursday,1,5,20553,0.00014596409283316303
1963,2015-02-01,7,2015,Sunday,2,5,20553,0.0003405828832773804
1964,2015-02-02,7,2015,Monday,2,6,20553,0.0003405828832773804
1965,2015-02-03,6,2015,Tuesday,2,6,20553,0.00029192818566632606
1966,2015-02-04,3,2015,Wednesday,2,6,20553,0.00014596409283316303
1967,2015-02-05,6,2015,Thursday,2,6,20553,0.00029192818566632606
1968,2015-02-06,3,2015,Friday,2,6,20553,0.00014596409283316303
1969,2015-02-07,2,2015,Saturday,2,6,20553,9.730939522210869e-05
1970,2015-02-08,4,2015,Sunday,2,6,20553,0.00019461879044421738
1971,2015-02-09,7,2015,Monday,2,7,20553,0.0003405828832773804
1972,2015-02-10,9,2015,Tuesday,2,7,20553,0.00043789227849948915
1973,2015-02-11,6,2015,Wednesday,2,7,20553,0.00029192818566632606
1974,2015-02-12,3,2015,Thursday,2,7,20553,0.00014596409283316303
1975,2015-02-13,6,2015,Friday,2,7,20553,0.00029192818566632606
1976,2015-02-14,7,2015,Saturday,2,7,20553,0.0003405828832773804
1977,2015-02-15,8,2015,Sunday,2,7,20553,0.00038923758088843475
1978,2015-02-16,14,2015,Monday,2,8,20553,0.0006811657665547608
1979,2015-02-17,15,2015,Tuesday,2,8,20553,0.0007298204641658152
1980,2015-02-18,9,2015,Wednesday,2,8,20553,0.00043789227849948915
1981,2015-02-19,8,2015,Thursday,2,8,20553,0.00038923758088843475
1982,2015-02-20,7,2015,Friday,2,8,20553,0.0003405828832773804
1983,2015-02-21,8,2015,Saturday,2,8,20553,0.00038923758088843475
1984,2015-02-22,11,2015,Sunday,2,8,20553,0.0005352016737215978
1985,2015-02-23,16,2015,Monday,2,9,20553,0.0007784751617768695
1986,2015-02-24,20,2015,Tuesday,2,9,20553,0.000973093952221087
1987,2015-02-25,30,2015,Wednesday,2,9,20553,0.0014596409283316304
1988,2015-02-26,34,2015,Thursday,2,9,20553,0.0016542597187758478
1989,2015-02-27,40,2015,Friday,2,9,20553,0.001946187904442174
1990,2015-02-28,37,2015,Saturday,2,9,20553,0.0018002238116090108
1991,2015-03-01,20,2015,Sunday,3,9,20553,0.000973093952221087
1992,2015-03-02,26,2015,Monday,3,10,20553,0.001265022137887413
1993,2015-03-03,20,2015,Tuesday,3,10,20553,0.000973093952221087
1994,2015-03-04,30,2015,Wednesday,3,10,20553,0.0014596409283316304
1995,2015-03-05,27,2015,Thursday,3,10,20553,0.0013136768354984675
1996,2015-03-06,27,2015,Friday,3,10,20553,0.0013136768354984675
1997,2015-03-07,23,2015,Saturday,3,10,20553,0.00111905804505425
1998,2015-03-08,28,2015,Sunday,3,10,20553,0.0013623315331095216
1999,2015-03-09,29,2015,Monday,3,11,20553,0.001410986230720576
2000,2015-03-10,33,2015,Tuesday,3,11,20553,0.0016056050211647934
2001,2015-03-11,37,2015,Wednesday,3,11,20553,0.0018002238116090108
2002,2015-03-12,47,2015,Thursday,3,11,20553,0.002286770787719554
2003,2015-03-13,42,2015,Friday,3,11,20553,0.0020434972996642826
2004,2015-03-14,41,2015,Saturday,3,11,20553,0.001994842602053228
2005,2015-03-15,55,2015,Sunday,3,11,20553,0.0026760083686079893
2006,2015-03-16,65,2015,Monday,3,12,20553,0.0031625553447185324
2007,2015-03-17,42,2015,Tuesday,3,12,20553,0.0020434972996642826
2008,2015-03-18,62,2015,Wednesday,3,12,20553,0.0030165912518853697
2009,2015-03-19,40,2015,Thursday,3,12,20553,0.001946187904442174
2010,2015-03-20,51,2015,Friday,3,12,20553,0.0024813895781637717
2011,2015-03-21,33,2015,Saturday,3,12,20553,0.0016056050211647934
2012,2015-03-22,49,2015,Sunday,3,12,20553,0.002384080182941663
2013,2015-03-23,78,2015,Monday,3,13,20553,0.003795066413662239
2014,2015-03-24,63,2015,Tuesday,3,13,20553,0.003065245949496424
2015,2015-03-25,71,2015,Wednesday,3,13,20553,0.003454483530384859
2016,2015-03-26,66,2015,Thursday,3,13,20553,0.003211210042329587
2017,2015-03-27,46,2015,Friday,3,13,20553,0.0022381160901085
2018,2015-03-28,32,2015,Saturday,3,13,20553,0.001556950323553739
2019,2015-03-29,40,2015,Sunday,3,13,20553,0.001946187904442174
2020,2015-03-30,68,2015,Monday,3,14,20553,0.0033085194375516956
2021,2015-03-31,61,2015,Tuesday,3,14,20553,0.0029679365542743153
2022,2015-04-01,77,2015,Wednesday,4,14,20553,0.0037464117160511848
2023,2015-04-02,101,2015,Thursday,4,14,20553,0.004914124458716489
2024,2015-04-03,41,2015,Friday,4,14,20553,0.001994842602053228
2025,2015-04-04,78,2015,Saturday,4,14,20553,0.003795066413662239
2026,2015-04-05,54,2015,Sunday,4,14,20553,0.002627353670996935
2027,2015-04-06,95,2015,Monday,4,15,20553,0.004622196273050163
2028,2015-04-07,51,2015,Tuesday,4,15,20553,0.0024813895781637717
2029,2015-04-08,96,2015,Wednesday,4,15,20553,0.004670850970661217
2030,2015-04-09,36,2015,Thursday,4,15,20553,0.0017515691139979566
